Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tomás Nido","NYM",79,251,233,52,40,8,0,4,25,21,12,0,63,1,1,4,,0,1,0.22317596566523606,0.04780876494023904,0.250996015936255,0.19047619047619047,0.2631578947368421,0.3090128755364807,0.2524079936236022,0.5721707702733227,0.08583690987124465,2.0577680323439544,0.2874251497005988,,-0.8304495955817401,16.831686250566506,-13.75120291143749,57.725920247578735,-0.8304495955817401,,-13.975623674524018,6.91125803579659,0.14631518261261672,,,,,,,,155.2,1.9645569620253163,155.2,1.9645569620253163,,,,,,,,,,,,,,,,,,,"Tomas Nido","13755",621512
"Bryson Brigman","LAD",95,374,342,82,62,14,2,4,38,42,24,1,76,5,2,1,,5,3,0.23976608187134502,0.06417112299465241,0.20320855614973263,0.3157894736842105,0.2975871313672922,0.32748538011695905,0.27666621086417986,0.6250725114842512,0.08771929824561403,4.325985756712046,0.29545454545454547,,-0.9596952414140105,32.61469985297882,-12.955023440206412,71.23390725987335,-0.9596952414140105,,-14.287877911375825,3.022574932066431,0.14431257763561817,,,,,,,,294.9,3.1042105263157893,294.9,3.1042105263157893,,,,,,,,,,,,,,,,,,,"Bryson Brigman","sa829857",624417
"Chris Owings","LAD",96,343,309,62,37,13,2,10,36,40,30,1,118,2,1,1,,3,3,0.20064724919093851,0.08746355685131195,0.34402332361516036,0.2542372881355932,0.27485380116959063,0.35275080906148865,0.2745883847611391,0.6276046102310793,0.15210355987055013,4.2825744688541665,0.2857142857142857,,-1.190182527527213,29.31944620887545,-12.473107506532397,69.84096552234814,-1.190182527527213,,-14.005518953327265,3.7808641975308634,0.14300995916608528,,,,,,,,274.59999999999997,2.860416666666666,274.59999999999997,2.860416666666666,,,,,,,,,,,,,,,,,,,"Chris Owings","10030",572008
"Errol Robinson","BAL",78,279,253,52,43,7,1,1,25,19,24,0,89,2,0,0,,6,2,0.20553359683794467,0.08602150537634409,0.31899641577060933,0.2696629213483146,0.27956989247311825,0.25296442687747034,0.2450969112389404,0.5325343193505886,0.04743083003952567,4.894304325686134,0.3128834355828221,,-0.17580959899351,17.01526726994352,-16.97925893005295,52.307008836237976,-0.17580959899351,,-16.119591412342473,8.025132275132275,0.1422831343043508,,,,,,,,157.4,2.017948717948718,157.4,2.017948717948718,,,,,,,,,,,,,,,,,,,"Errol Robinson","sa857819",642021
"TJ Hopkins","DET",112,434,389,90,62,15,3,10,49,45,36,0,125,5,3,1,,3,2,0.23136246786632392,0.08294930875576037,0.2880184331797235,0.288,0.302540415704388,0.36246786632390743,0.29284935859279326,0.6650082820282954,0.1311053984575835,4.351727956187757,0.311284046692607,,-1.0377838113345206,43.68004444274774,-9.200329646135655,83.68582356950606,-1.0377838113345206,,-9.521526003389594,-3.883950641125809,0.14014972415918642,,,,,,,,392.6999999999999,3.5062499999999988,392.6999999999999,3.5062499999999988,,,,,,,,,,,,,,,,,,,"TJ Hopkins","25482",686759
"Delino DeShields","SEA",98,379,325,67,53,11,1,2,40,27,46,0,106,3,1,4,,16,6,0.20615384615384616,0.12137203166226913,0.2796833773087071,0.4339622641509434,0.30933333333333335,0.26461538461538464,0.26725977373123166,0.5739487179487179,0.05846153846153848,5.33465249617428,0.2981651376146789,,-0.11839082185178995,30.089942249578154,-16.089001943248594,72.82858835569374,-0.11839082185178995,,-12.457505209262752,0.9223103102763073,0.13948348733379207,,,,,,,,267.2,2.726530612244898,267.2,2.726530612244898,,,,,,,,,,,,,,,,,,,"Delino DeShields","11379",592261
"Spencer Jones","NYY",116,526,489,105,68,21,3,13,56,59,32,0,174,3,2,0,,22,7,0.2147239263803681,0.060836501901140684,0.33079847908745247,0.1839080459770115,0.2661596958174905,0.3496932515337423,0.2687038608150337,0.6158529473512329,0.1349693251533742,6.220497539552763,0.3026315789473684,,0.6518260291777551,42.391554481129496,-21.698484161157758,68.34881708939153,0.6518260291777551,,-19.296583164238037,2.7326866668298058,0.13827776013720947,,,,,,,,426.4,3.6758620689655173,426.4,3.6758620689655173,,,,,,,,,,,,,,,,,,,"Spencer Jones","sa3019969",682987
"Josh Kasevich","TOR",89,372,339,85,68,15,0,2,39,33,25,0,48,5,3,0,,5,2,0.25073746312684364,0.06720430107526881,0.12903225806451613,0.5208333333333334,0.30913978494623656,0.31268436578171094,0.27877605570259917,0.6218241507279475,0.0619469026548673,3.520722313815421,0.2842465753424658,,-0.5992581872269511,33.09212168133955,-12.23391325198908,74.79799974470855,-0.5992581872269511,,-11.832640242621792,0.5005291958965321,0.1359133668080792,,,,,,,,293.19999999999993,3.2943820224719094,293.19999999999993,3.2943820224719094,,,,,,,,,,,,,,,,,,,"Josh Kasevich","sa3020203",688460
"Sandy León","KCR",56,159,140,30,22,6,0,2,11,11,15,0,42,2,1,1,,0,1,0.21428571428571427,0.09433962264150944,0.2641509433962264,0.35714285714285715,0.2974683544303797,0.3,0.2707412533367736,0.5974683544303797,0.08571428571428572,1.2702787752599969,0.28865979381443296,,-0.7225778647698462,13.083215373879597,-6.290009234720544,65.55661177114528,-0.7225778647698462,,-7.284567943928466,3.221075849663433,0.13587878460572786,,,,,,,,112.4,2.007142857142857,112.4,2.007142857142857,,,,,,,,,,,,,,,,,,,"Sandy Leon","5273",506702
"Zach Dezenzo","HOU",92,400,364,79,52,15,1,11,51,51,28,0,130,5,3,0,,11,1,0.21703296703296704,0.07,0.325,0.2153846153846154,0.28,0.3543956043956044,0.2781938768923283,0.6343956043956045,0.13736263736263737,6.012375004597887,0.3008849557522124,,1.1229864810593426,35.389525591676,-13.348146379645112,74.36573258475015,1.1229864810593426,,-11.16309751588771,-1.1302762126866541,0.1353431933139156,,,,,,,,348.09999999999997,3.7836956521739125,348.09999999999997,3.7836956521739125,,,,,,,,,,,,,,,,,,,"Zach Dezenzo","31562",701305
"José Briceño","KCR",45,164,155,35,24,7,0,4,14,17,6,0,43,2,1,0,,0,1,0.22580645161290322,0.036585365853658534,0.2621951219512195,0.13953488372093023,0.2621951219512195,0.34838709677419355,0.26543304324150085,0.6105822187254131,0.12258064516129033,1.7162398528858156,0.28440366972477066,,-0.6686419993638992,12.771644123137465,-7.21080138510419,61.87737500077377,-0.6686419993638992,,-8.159977085649501,3.912933544647266,0.13459058926246492,,,,,,,,120.10000000000001,2.668888888888889,120.10000000000001,2.668888888888889,,,,,,,,,,,,,,,,,,,"Jose Briceno","13151",593993
"Aledmys Díaz","OAK",95,328,302,72,48,18,0,6,28,29,18,2,61,6,2,0,,1,1,0.23841059602649006,0.054878048780487805,0.18597560975609756,0.29508196721311475,0.2926829268292683,0.3576158940397351,0.2830199913744546,0.6502988208690034,0.11920529801324503,1.899056900288547,0.27848101265822783,,-0.7614366943016648,30.3340716688643,-9.630819347619003,80.87597926230714,-0.7614366943016648,,-8.277416905320173,-1.5844795270781882,0.13278664713672286,,,,,,,,280.8999999999999,2.9568421052631573,280.8999999999999,2.9568421052631573,,,,,,,,,,,,,,,,,,,"Aledmys Diaz","15937",649557
"Nick Dini","TBR",65,241,210,43,29,8,0,6,30,26,24,0,63,5,2,0,,3,1,0.20476190476190476,0.0995850622406639,0.26141078838174275,0.38095238095238093,0.2987551867219917,0.32857142857142857,0.2817424147455524,0.6273266152934203,0.12380952380952381,3.901779378619127,0.25874125874125875,,-0.2689752047881484,22.032435005449937,-7.3320123572710285,80.06997371176293,-0.2689752047881484,,-6.024136402724994,-0.8724575687477971,0.13241652365454254,,,,,,,,200.29999999999995,3.081538461538461,200.29999999999995,3.081538461538461,,,,,,,,,,,,,,,,,,,"Nick Dini","18206",664926
"Avisaíl García","MIA",96,363,331,77,52,13,1,11,35,41,24,2,104,6,2,0,,4,1,0.2326283987915408,0.06611570247933884,0.2865013774104683,0.23076923076923078,0.29476584022038566,0.3776435045317221,0.2918022540797817,0.6724093447521078,0.14501510574018128,3.856067440267331,0.30275229357798167,,-0.23848792165517807,36.218556680798734,-8.010880633175168,79.55556944671252,-0.23848792165517807,,-9.43239481645802,-1.60132265595532,0.13012157501807098,,,,,,,,341.8,3.560416666666667,341.8,3.560416666666667,,,,,,,,,,,,,,,,,,,"Avisail Garcia","5760",541645
"Nelson Cruz","SDP",101,398,356,88,60,13,1,14,41,55,33,4,105,5,4,0,,2,1,0.24719101123595505,0.0829145728643216,0.2638190954773869,0.3142857142857143,0.3165829145728643,0.40730337078651685,0.31106220132808393,0.7238862853593812,0.1601123595505618,2.9536680606497168,0.3070539419087137,,-0.7463596584275365,46.076905466321755,-2.417078145142745,97.4784840281556,-0.7463596584275365,,-1.9896233578362574,-10.236625514403292,0.12983664833091568,,,,,,,,426.79999999999995,4.225742574257425,426.79999999999995,4.225742574257425,,,,,,,,,,,,,,,,,,,"Nelson Cruz","2434",443558
"Roman Quinn","COL",52,158,133,26,16,6,2,2,19,14,16,0,58,4,1,4,,9,2,0.19548872180451127,0.10126582278481013,0.3670886075949367,0.27586206896551724,0.2987012987012987,0.3157894736842105,0.27771132952207095,0.6144907723855092,0.12030075187969924,8.436501464837194,0.32432432432432434,,0.6784594897180796,13.915542849926899,-5.33583757874494,57.96296349783778,0.6784594897180796,,-7.5497935082477845,3.480540953686068,0.12975999825892645,,,,,,,,131.7,2.5326923076923076,131.7,2.5326923076923076,,,,,,,,,,,,,,,,,,,"Roman Quinn","13546",596451
"Jordan Qsar","PHI",90,357,314,62,35,12,4,11,40,45,38,1,142,4,1,0,,7,2,0.19745222929936307,0.10644257703081232,0.39775910364145656,0.2676056338028169,0.2913165266106443,0.3662420382165605,0.28872714869761734,0.6575585648272048,0.16878980891719741,6.502027436242598,0.3148148148148148,,-0.02974546141922474,34.70816406378849,-8.790208170615603,77.22822557952998,-0.02974546141922474,,-10.100999411620666,-0.7351851375014693,0.12948226602522345,,,,,,,,327.9,3.643333333333333,327.9,3.643333333333333,,,,,,,,,,,,,,,,,,,"Jordan Qsar","sa3007078",682040
"Oscar Campos","HOU",26,94,89,23,18,4,0,1,8,10,1,0,17,0,1,3,,1,1,0.25842696629213485,0.010638297872340425,0.18085106382978725,0.058823529411764705,0.26373626373626374,0.33707865168539325,0.25890880954134593,0.600814915421657,0.0786516853932584,2.809418263577681,0.3055555555555556,,-0.36847538920119405,6.811002235199272,-4.642350678061189,60.998829684653145,-0.36847538920119405,,-4.761241407328339,2.826925361878307,0.12699864817774129,,,,,,,,62.89999999999999,2.419230769230769,62.89999999999999,2.419230769230769,,,,,,,,,,,,,,,,,,,"Oscar Campos","sa831986",658652
"Colin Barber","HOU",78,313,277,61,41,12,1,7,32,35,29,0,89,6,1,0,,3,2,0.22021660649819494,0.0926517571884984,0.28434504792332266,0.3258426966292135,0.30670926517571884,0.34657039711191334,0.29151401980616415,0.6532796622876322,0.1263537906137184,3.6002545520306217,0.2967032967032967,,-0.8297454733401537,31.15484883401856,-6.982379483540203,83.59821560926962,-0.8297454733401537,,-6.981061142419126,-2.4501763668430327,0.12468558994582524,,,,,,,,275.99999999999994,3.538461538461538,275.99999999999994,3.538461538461538,,,,,,,,,,,,,,,,,,,"Colin Barber","sa3010696",683145
"Carter Jensen","KCR",121,516,450,93,58,24,3,8,52,45,61,1,139,2,3,0,,5,2,0.20666666666666667,0.1182170542635659,0.2693798449612403,0.43884892086330934,0.3023255813953488,0.32666666666666666,0.28152029236543524,0.6289922480620155,0.12,4.285666602682735,0.2777777777777778,,-0.768770907074213,47.07799189873936,-15.793604944264866,73.02779999311106,-0.768770907074213,,-17.445030667251324,1.079718194520872,0.12404987021769365,,,,,,,,425.5999999999999,3.5173553719008255,425.5999999999999,3.5173553719008255,,,,,,,,,,,,,,,,,,,"Carter Jensen","29478",695600
"Scott Kapers","TEX",68,254,224,47,31,9,1,6,28,32,14,0,72,11,3,2,,0,1,0.20982142857142858,0.05511811023622047,0.28346456692913385,0.19444444444444445,0.2857142857142857,0.3392857142857143,0.2772802537868893,0.625,0.12946428571428573,3.40739713749995,0.2751677852348993,,-0.8535649664700031,22.279621554858934,-8.668800146929968,74.57446055232782,-0.8535649664700031,,-8.591702973149765,1.1663727219282771,0.1239315133064946,,,,,,,,199.59999999999997,2.935294117647058,199.59999999999997,2.935294117647058,,,,,,,,,,,,,,,,,,,"Scott Kapers","sa3007013",663727
"Luke Ritter","NYM",107,442,388,75,48,12,1,14,46,52,42,1,160,9,2,1,,3,1,0.19329896907216496,0.09502262443438914,0.36199095022624433,0.2625,0.2857142857142857,0.33762886597938147,0.27722537300803446,0.6233431516936672,0.1443298969072165,3.664592558035994,0.2824074074074074,,-0.5771801499649882,38.74990429665182,-15.105223231658002,74.3630986476304,-0.5771801499649882,,-14.61521316663142,0.8240446676793061,0.12292329589739612,,,,,,,,360,3.364485981308411,360,3.364485981308411,,,,,,,,,,,,,,,,,,,"Luke Ritter","sa3009878",682239
"Victor Mesa Jr.","MIA",127,549,508,115,80,24,2,9,57,54,32,0,134,4,3,2,,9,3,0.2263779527559055,0.058287795992714025,0.24408014571949,0.23880597014925373,0.2760511882998172,0.3346456692913386,0.2683742386331506,0.6106968575911558,0.1082677165354331,4.658646501911559,0.28804347826086957,,-0.36002844385802746,44.09488727387564,-22.797567506762576,63.849798643640874,-0.36002844385802746,,-24.94680095787568,7.517195767195767,0.12278038738122551,,,,,,,,418.30000000000007,3.2937007874015753,418.30000000000007,3.2937007874015753,,,,,,,,,,,,,,,,,,,"Victor Mesa Jr.","25999",683748
"Bryan Lavastida","CLE",101,420,374,87,61,17,2,7,48,44,34,1,94,6,4,2,,8,3,0.232620320855615,0.08095238095238096,0.22380952380952382,0.3617021276595745,0.3038277511961722,0.3449197860962567,0.2864889765529038,0.648747537292429,0.11229946524064169,5.014188088222392,0.2888086642599278,,-0.43674646876752377,40.0524327383073,-11.122122831579862,80.73320252955565,-0.43674646876752377,,-10.132719544631062,-2.9839504265490877,0.12130653426668658,,,,,,,,366.5,3.628712871287129,366.5,3.628712871287129,,,,,,,,,,,,,,,,,,,"Bryan Lavastida","24765",681526
"Shayne Fontana","BAL",94,373,330,75,55,12,2,6,41,41,31,0,88,8,2,2,,9,3,0.22727272727272727,0.08310991957104558,0.2359249329758713,0.3522727272727273,0.30727762803234504,0.3303030303030303,0.2857358000991801,0.6375806583353754,0.10303030303030306,5.468875890744495,0.28991596638655465,,-0.19051572401076555,35.337057040019864,-10.110822073237063,80.47471348959961,-0.19051572401076555,,-8.916990254127445,-2.6115520282186946,0.11972875398860922,,,,,,,,318.30000000000007,3.386170212765958,318.30000000000007,3.386170212765958,,,,,,,,,,,,,,,,,,,"Shayne Fontana","sa3010897",687833
"Ryan Casteel","ATL",74,248,226,48,28,9,1,10,23,32,19,1,84,2,1,0,,0,1,0.21238938053097345,0.07661290322580645,0.3387096774193548,0.2261904761904762,0.2782258064516129,0.3938053097345133,0.28944520477341257,0.6720311161861261,0.18141592920353983,2.3213849946979943,0.2857142857142857,,-0.7919239774346352,24.258888101729827,-5.95846852048926,78.83384140391928,-0.7919239774346352,,-7.294900478270574,0.05614344503233415,0.11875690909759051,,,,,,,,228.79999999999995,3.0918918918918914,228.79999999999995,3.0918918918918914,,,,,,,,,,,,,,,,,,,"Ryan Casteel","sa549286",592205
"Tanner Schobel","MIN",122,534,482,112,83,15,4,10,54,52,42,0,126,6,4,0,,7,1,0.23236514522821577,0.07865168539325842,0.23595505617977527,0.3333333333333333,0.299625468164794,0.34232365145228216,0.2842833754721652,0.6419491196170761,0.10995850622406639,5.085981354923678,0.2914285714285714,,-0.031449217814952135,49.94564613293353,-15.119145948780146,77.23411103267472,-0.031449217814952135,,-14.598057740242597,-2.4379189666196366,0.11842725520098607,,,,,,,,459.99999999999994,3.7704918032786883,459.99999999999994,3.7704918032786883,,,,,,,,,,,,,,,,,,,"Tanner Schobel","sa3020009",802355
"Jurickson Profar","SDP",133,514,450,106,70,25,1,10,59,49,53,0,89,6,4,1,,4,1,0.23555555555555555,0.10311284046692606,0.17315175097276264,0.5955056179775281,0.3216374269005848,0.3622222222222222,0.30354836031242655,0.6838596491228071,0.12666666666666668,3.637707495572478,0.2704225352112676,,-0.6160389794968069,56.298850372976055,-6.329058110171565,92.44132391907758,-0.6160389794968069,,-5.429165870805838,-10.865784641716637,0.1172939919700019,,,,,,,,497.5999999999999,3.741353383458646,497.5999999999999,3.741353383458646,,,,,,,,,,,,,,,,,,,"Jurickson Profar","10815",595777
"Micael Ramirez","CLE",69,262,238,53,42,10,0,1,26,18,21,0,47,2,1,0,,1,1,0.22268907563025211,0.08015267175572519,0.17938931297709923,0.44680851063829785,0.2900763358778626,0.2773109243697479,0.2579168497606088,0.5673872602476104,0.0546218487394958,2.4358606308461432,0.27225130890052357,,-0.7229110761545599,18.768014493523875,-13.15516064769145,60.929235162938554,-0.7229110761545599,,-12.98842592385154,5.213345097083333,0.11627941386214025,,,,,,,,165.29999999999995,2.3956521739130427,165.29999999999995,2.3956521739130427,,,,,,,,,,,,,,,,,,,"Micael Ramirez","sa3004883",676017
