Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Juan Rincon",,3,4,,5.157306133927192,53,0,,,,59.33330154418945,,59,37,34,7,29,,,51,7.735959200890788,4.39887876129084,1.7586206896551724,1.0617983216908924,,,,,1.4831468620444213,,0.6521739130434783,,,,-0.04288354620483559,,,,,,,,,214.56643142700202,3.616290107625313,220.66650772094727,3.7191004373252725,,,,,,,,,,,,,,,,,,,"Juan Rincon","752",346799
"Guillermo Mota",,4,3,,4.095507812236299,57,0,,,,59.33330154418945,,56,29,27,7,24,,,41,6.219104455618084,3.6404513886544887,1.7083333333333333,1.0617983216908924,,,,,1.348315329131292,,0.7264957264957265,,,,-0.04288354620483559,,,,,,,,,217.36643142700203,3.663481144144908,215.66650772094727,3.634830729254567,,,,,,,,,,,,,,,,,,,"Guillermo Mota","1467",150407
"Chia-Jen Lo",,1,2,,4.55056423581811,44,0,,,,59.33330154418945,,55,33,30,5,43,,,61,9.252813946163492,6.522475404672625,1.4186046511627908,0.7584273726363517,,,,,1.6516862781858328,,0.7142857142857143,,,,-0.04288354620483559,,,,,,,,,227.56643142700204,3.835391348609148,224.66650772094727,3.786516203781837,,,,,,,,,,,,,,,,,,,"Chia-Jen Lo","5440",547568
"Jason Childers",,4,5,,5.005620659399922,49,0,,,,59.33330154418945,,64,36,33,8,24,,,36,5.460677082981733,3.6404513886544887,1.5,1.2134837962181628,,,,,1.4831468620444213,,0.6770833333333334,,,,-0.04288354620483559,,,,,,,,,174.26643142700195,2.9370762605754233,192.66650772094727,3.2471900721293205,,,,,,,,,,,,,,,,,,,"Jason Childers","2379",431146
"Mike Koplove",,3,3,,4.095507812236299,50,0,,,,59.33330154418945,,56,29,27,6,27,,,41,6.219104455618084,4.095507812236299,1.5185185185185186,0.9101128471636222,,,,,1.3988771539737155,,0.7238605898123325,,,,-0.04288354620483559,,,,,,,,,220.66643142700204,3.7190991514715743,219.66650772094727,3.7022464957111314,,,,,,,,,,,,,,,,,,,"Mike Koplove","63",407377
"Alex Hinshaw",,2,2,,4.095507812236299,60,0,,,,59.33330154418945,,50,29,27,6,37,,,64,9.707870369745303,5.6123625575090035,1.7297297297297298,0.9101128471636222,,,,,1.4662929204302801,,0.7379134860050891,,,,-0.04288354620483559,,,,,,,,,252.26643142700203,4.251683706478435,235.66650772094727,3.9719095615373896,,,,,,,,,,,,,,,,,,,"Alex Hinshaw","3941",450527
"Glendon Rusch",,3,4,,5.58100261315148,23,7,,,,59.66669845581055,,72,40,37,9,22,,,42,6.3351921554692465,3.318433986198177,1.9090909090909092,1.3575411761719816,,,,,1.575418155063781,,0.6633906633906633,,,,-0.043124511084455586,,,,,,,,,161.6335685729981,2.708941046783487,199.33349227905273,3.3407830069009115,,,,,,,,,,,,,,,,,,,"Glendon Rusch","707",121556
"Zach Kroenke",,3,4,,5.58100261315148,42,1,,,,59.66669845581055,,63,40,37,9,39,,,39,5.882678430078586,5.882678430078586,1,1.3575411761719816,,,,,1.7094962959202729,,0.6935123042505592,,,,-0.043124511084455586,,,,,,,,,128.0335685729981,2.145812855186221,142.33349227905273,2.385476253298406,,,,,,,,,,,,,,,,,,,"Zach Kroenke","4383",476127
"Jose Vaquedano",,2,4,,6.3351921554692465,42,0,,,,59.66669845581055,,73,46,42,8,38,,,27,4.072623528515944,5.731840521615033,0.7105263157894737,1.206703267708428,,,,,1.8603342043838265,,0.6513026052104208,,,,-0.043124511084455586,,,,,,,,,93.3335685729981,1.5642489192211868,134.33349227905273,2.251398112441914,,,,,,,,,,,,,,,,,,,"Jose Vaquedano","sa202202",461260
"Nate Bump",,4,4,,4.977650979297265,13,11,,,,59.66669845581055,,68,36,33,7,22,,,24,3.620109803125284,3.318433986198177,1.0909090909090908,1.0558653592448746,,,,,1.508379084635535,,0.6733167082294265,,,,-0.043124511084455586,,,,,,,,,160.63356857299806,2.692181279176425,189.33349227905273,3.1731853308302966,,,,,,,,,,,,,,,,,,,"Nate Bump","1755",425546
"Eddie Morlan",,4,6,,5.58100261315148,43,0,,,,59.66669845581055,,66,40,37,9,31,,,39,5.882678430078586,4.675975162370158,1.2580645161290323,1.3575411761719816,,,,,1.6256974578849654,,0.6753554502369667,,,,-0.043124511084455586,,,,,,,,,144.2335685729981,2.417321090420617,166.33349227905273,2.7877106758678822,,,,,,,,,,,,,,,,,,,"Eddie Morlan","sa253282",461851
"Anthony Slama",,3,3,,4.5,52,0,,,,60,,56,33,30,6,38,,,59,8.85,5.7,1.5526315789473684,0.9,,,,,1.5666666666666667,,0.7126168224299065,,,,-0.0433654070366174,,,,,,,,,228.6,3.81,226,3.7666666666666666,,,,,,,,,,,,,,,,,,,"Anthony Slama","3064",460104
"Bobby Jenks",,4,3,,4.2,61,0,,,,60,,59,30,28,7,19,,,47,7.05,2.85,2.473684210526316,1.05,,,,,1.3,,0.7038123167155425,,,,-0.0433654070366174,,,,,,,,,241.49999999999997,4.0249999999999995,246,4.1,,,,,,,,,,,,,,,,,,,"Bobby Jenks","8645",408057
"Bill Bray",,4,3,,3.75,64,0,,,,60,,57,27,25,7,25,,,62,9.3,3.75,2.48,1.05,,,,,1.3666666666666667,,0.7617728531855955,,,,-0.0433654070366174,,,,,,,,,258.69999999999993,4.311666666666666,258,4.3,,,,,,,,,,,,,,,,,,,"Bill Bray","8538",435538
"Jason Grilli",,2,3,,5.1,55,0,,,,60,,63,37,34,5,35,,,48,7.2,5.25,1.3714285714285714,0.75,,,,,1.6333333333333333,,0.6703296703296703,,,,-0.0433654070366174,,,,,,,,,209.7,3.4949999999999997,226,3.7666666666666666,,,,,,,,,,,,,,,,,,,"Jason Grilli","521",276351
"Hideki Okajima",,4,2,,3.58011238356974,65,0,,,,60.33330154418945,,56,26,24,7,20,,,54,8.055252863031916,2.983426986308117,2.7,1.044199445207841,,,,,1.2596691719967605,,0.755287009063444,,,,-0.04360630298877921,,,,,,,,,262.76643142700186,4.3552470145288815,258.66650772094727,4.287292442159727,,,,,,,,,,,,,,,,,,,"Hideki Okajima","7763",506606
"Dan Wheeler",,5,5,,4.176797780831364,67,0,,,,60.33330154418945,,54,30,28,10,17,,,50,7.458567465770292,2.5359129383618995,2.9411764705882355,1.4917134931540585,,,,,1.1767962001548684,,0.7192982456140351,,,,-0.04360630298877921,,,,,,,,,232.0664314270019,3.8464069674196644,220.66650772094727,3.6574578561613476,,,,,,,,,,,,,,,,,,,"Dan Wheeler","120",235095
"Santiago Casilla",,2,2,,4.475140479462175,58,2,,,,60.33330154418945,,60,33,30,6,28,,,52,7.756910164401104,4.176797780831364,1.8571428571428572,0.895028095892435,,,,,1.4585643044173016,,0.6909547738693468,,,,-0.04360630298877921,,,,,,,,,236.6664314270019,3.922650101514205,243.66650772094727,4.038673526634051,,,,,,,,,,,,,,,,,,,"Santiago Casilla","2873",433586
"Logan Kensing",,2,3,,5.071825876723799,54,0,,,,60.33330154418945,,64,37,34,8,29,,,47,7.011053417824075,4.3259691301467695,1.6206896551724137,1.1933707945232468,,,,,1.5414372762591937,,0.684596577017115,,,,-0.04360630298877921,,,,,,,,,188.66643142700192,3.127069571832041,204.66650772094727,3.3922643462672926,,,,,,,,,,,,,,,,,,,"Logan Kensing","6166",434137
"Carlos Fisher",,3,3,,4.3259691301467695,45,0,,,,60.33330154418945,,58,31,29,6,31,,,52,7.756910164401104,4.624311828777581,1.6774193548387097,0.895028095892435,,,,,1.4751388987856802,,0.7196029776674938,,,,-0.04360630298877921,,,,,,,,,232.86643142700188,3.859666642914367,234.66650772094727,3.8895021773186453,,,,,,,,,,,,,,,,,,,"Carlos Fisher","9832",457567
"Matt Lindstrom",,3,3,,4.3259691301467695,67,1,,,,60.33330154418945,,63,31,29,6,24,,,52,7.756910164401104,3.58011238356974,2.1666666666666665,0.895028095892435,,,,,1.4419897100489232,,0.712468193384224,,,,-0.04360630298877921,,,,,,,,,240.86643142700188,3.992263397861394,255.66650772094727,4.237568659054593,,,,,,,,,,,,,,,,,,,"Matt Lindstrom","4604",434637
"Freddy Dolsi",,3,5,,4.922654527408393,52,0,,,,60.33330154418945,,67,36,33,6,34,,,35,5.220997226039205,5.071825876723799,1.0294117647058822,0.895028095892435,,,,,1.6740340312062212,,0.7019438444924406,,,,-0.04360630298877921,,,,,,,,,166.46643142700188,2.759113576854039,191.66650772094727,3.176794619478373,,,,,,,,,,,,,,,,,,,"Freddy Dolsi","5424",451767
"Kelvin Pichardo",,3,5,,5.220997226039205,48,0,,,,60.33330154418945,,61,38,35,8,41,,,48,7.16022476713948,6.11602532193164,1.170731707317073,1.1933707945232468,,,,,1.6906086255745996,,0.7048458149779736,,,,-0.04360630298877921,,,,,,,,,162.46643142700194,2.6928151993805263,170.66650772094727,2.828728137742426,,,,,,,,,,,,,,,,,,,"Kelvin Pichardo","sa254896",464351
"Jason Bulger",,4,2,,3.878455082200552,58,0,,,,60.33330154418945,,51,28,26,6,31,,,66,9.845309054816786,4.624311828777581,2.129032258064516,0.895028095892435,,,,,1.359116738207031,,0.7336956521739131,,,,-0.04360630298877921,,,,,,,,,279.06643142700193,4.6254129027334505,262.66650772094727,4.353590819633241,,,,,,,,,,,,,,,,,,,"Jason Bulger","3915",408072
"Anthony Varvaro",,2,5,,5.817682623300828,56,0,,,,60.33330154418945,,58,42,39,8,62,,,50,7.458567465770292,9.248623657555163,0.8064516129032258,1.1933707945232468,,,,,1.9889513242054113,,0.7169117647058824,,,,-0.04360630298877921,,,,,,,,,111.26643142700192,1.8441959677195505,111.66650772094727,1.8508270700080987,,,,,,,,,,,,,,,,,,,"Anthony Varvaro","2385",460008
"Casey Daigle",,3,4,,4.922654527408393,48,0,,,,60.33330154418945,,63,36,33,8,33,,,49,7.309396116454886,4.922654527408393,1.4848484848484849,1.1933707945232468,,,,,1.591161059364329,,0.7075471698113208,,,,-0.04360630298877921,,,,,,,,,183.26643142700192,3.0375667622427973,196.66650772094727,3.259667591320265,,,,,,,,,,,,,,,,,,,"Casey Daigle","1880",430664
"Adam Bostick",,2,5,,6.082414395251434,28,8,,,,60.66669845581055,,70,45,41,11,32,,,42,6.230765965867322,4.747250259708436,1.3125,1.6318672767747748,,,,,1.6813178003134044,,0.6581986143187067,,,,-0.04384726786839921,,,,,,,,,119.63356857299806,1.9719808662430973,148.33349227905273,2.4450562838374736,,,,,,,,,,,,,,,,,,,"Adam Bostick","sa201275",445239
"Jose Valverde",,4,3,,3.8571408360131043,64,0,,,,60.66669845581055,,55,28,26,8,23,,,58,8.60439109572154,3.4120861241654383,2.5217391304347827,1.186812564927109,,,,,1.2857136120043682,,0.7485029940119761,,,,-0.04384726786839921,,,,,,,,,254.5335685729981,4.195606074696807,246.33349227905273,4.0604400527660385,,,,,,,,,,,,,,,,,,,"Jose Valverde","1726",407878
"Joe Bateman",,3,3,,4.747250259708436,43,1,,,,60.66669845581055,,61,35,32,6,34,,,42,6.230765965867322,5.043953400940214,1.2352941176470589,0.8901094236953317,,,,,1.5659332453899355,,0.6928406466512702,,,,-0.04384726786839921,,,,,,,,,198.53356857299806,3.2725296353090543,207.33349227905273,3.4175832467638547,,,,,,,,,,,,,,,,,,,"Joe Bateman","sa201981",461213
"Roy Corcoran",,3,3,,4.598898689092548,48,0,,,,60.66669845581055,,63,34,31,4,34,,,39,5.785711254019657,5.043953400940214,1.1470588235294117,0.5934062824635545,,,,,1.5989002610823553,,0.6892778993435448,,,,-0.04384726786839921,,,,,,,,,211.93356857299807,3.4934086404482665,227.33349227905273,3.7472534036880516,,,,,,,,,,,,,,,,,,,"Roy Corcoran","1780",429981
